,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
381,1680,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
382,1680,1800,2,1.0,0.0,0.0,296053.7854042756
383,1680,1800,3,1.0,0.0,0.0,292330.00632147695
384,1740,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
385,1740,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
386,1740,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
387,1740,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
388,1740,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
389,1740,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
390,1740,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
391,1740,1800,1,1.0,0.0,0.0,292538.88563050184
392,1740,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
393,1740,1800,1,1.0,0.0,0.0,306209.59152457654
394,1740,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
395,1740,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
396,1740,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
397,1740,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
398,1740,1800,2,1.0,0.0,0.0,296053.7854042756
399,1740,1800,3,1.0,0.0,0.0,292330.00632147695
